Unnamed: 0,Fy,Fz,Time,MT1,MT2,MQF,FROX,FROY,FROZ,MROX,MROY,MROZ,R,Angle_rad,Angle_deg,Pressure Rescue_Hoist_R3,Pressure Hoist_R17,Pressure Hoist_R28,Pressure Hoist_R29,Pressure Hoist_R19,Pressure Hoist_R4,Baseline CSLIP,Baseline CNORMF_Magnitude,R Change,Load Duration,Voelligkeit Max Archard Wear,Voelligkeit Max Fleischer Wear
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
457.0,6588.00783334898,100.009563260411,7084409.76,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0,6588.766889563712,0.0151793811549461,0.8697144757988307,1.1651498219050926,6.602515657462192,10.8747316711142,11.263114945082563,7.379282205398921,1.553533095873457,0.000265066,325.184,10308.580016034512,0.2535999999999896,2.3424635639300003e-06,5.621912553432002e-06
18.0,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,31528.55395095241,0.0454000000000006,2.3424635639300003e-06,5.621912553432002e-06
